"","Ho2017s013","Ho2017s040","Ho2017s047","Ho2017s024","Ho2017s033","Ho2017s026","Ho2017s039","Ho2017s031","Ho2017s034","Ho2017s044","Ho2017s022","Ho2017s045","Ho2017s027","Ho2017s005","Ho2017s030","Ho2017s023","Ho2017s028","Ho2017s042","Ho2017s006","Ho2017s043","Ho2017s029","Ho2017s007","Ho2017s032","Ho2017s001","Ho2017s037","Ho2017s041","Ho2017s025","Ho2017s036","Ho2017s002","Ho2017s038","Ho2017s008","taxonomy"
"3b0ec1bf6e2842d2515a0e3673aa58f3",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae"
"c7f3ca6228bd15882dfcb378c00d11a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Arcobacteraceae; D_5__Arcobacter"
"a8a82d8a5128ce1b3c2ac40dc0368a09",0,76,0,0,0,0,48,2,14,0,0,0,0,0,0,0,3,116,2,0,0,0,0,0,24,77,0,18,0,21,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methyloglobulus; D_6__uncultured bacterium"
"fcb864494ae2a78f471336e11aca06e0",0,0,0,0,23,0,0,18,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae"
"68b8d2a1c14ca0c093c27220a7211ad9",3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group"
"b58d1a4bc7e2426caaff4476ca213b59",0,8,7,15,4,0,2,0,3,8,0,6,0,0,2,0,0,9,0,3,5,0,4,8,0,11,0,3,74,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Brocadiae; D_3__Brocadiales; D_4__Brocadiaceae; D_5__Candidatus Brocadia; D_6__anammox bacterium enrichment culture clone Udec-3"
"259caa5551710248bf09eb42e27329c6",0,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"2dcf533c8640732be7c7745bd5630847",0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__metagenome; D_5__metagenome; D_6__metagenome"
"65057f7432d10c06a93825a2c04dccde",0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; D_5__Romboutsia"
"f881665053b2502afa92f848555de815",0,0,2,0,18,0,0,5,0,3,0,0,0,0,4,0,7,0,0,0,3,3,16,5,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group; D_6__bacterium enrichment culture clone DPF35"
"2208f08cfaea3f6ffa7156a3d90900ed",22,9,6,4,5,7,4,2,17,20,0,7,0,214,6,2,9,12,125,9,10,42,4,24,1,5,7,8,31,15,38,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Mycobacteriaceae; D_5__Mycobacterium"
"72c80680421cc428bc4f26824c984e41",0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Caldiserica; D_2__Caldisericia; D_3__Caldisericales; D_4__Caldisericaceae; D_5__Caldisericum"
"96cc36ae452fea64744877f39adad236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Lachnospira"
"d917ee2785d27d67a8b8cbb05e4ec335",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group; D_6__bacterium enrichment culture clone DPF35"
"53d5c443d3180cab78e4f16e48f0cfb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria"
"281bf04ee789bcbec3183c2f270573e6",0,3,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__uncultured; D_5__metagenome; D_6__metagenome"
"b9f6e8dbbac09270f7b4c5cae983a95a",0,18,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,32,0,0,0,4,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Elev-16S-1166"
"6fcab6271fb556637f1f997f47751802",0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__uncultured"
"41bf57ce69e8e4de750db66aa7710c13",0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium"
"168dc8cb9285963c9ab81ea2875b5d98",0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Bifidobacteriales; D_4__Bifidobacteriaceae; D_5__Bifidobacterium"
"9ed7b41b20a71f0767509a4826066878",0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,3,0,0,0,4,0,"D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae; D_5__metagenome; D_6__metagenome"
"e047d7586d052223ad0b0095a0c447be",3,0,2,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,2,0,0,4,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__ADurb.Bin063-1"
"2f675c53b624f95e23daf19efc31c2fc",0,2,3,0,0,20,0,0,0,4,3,0,0,8,0,0,0,2,7,1,0,2,0,0,0,0,0,0,7,0,6,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__Haliscomenobacter"
"d38742b464c33a066d93433e8b9cd7e3",6,2,16,0,0,0,0,3,5,13,0,13,0,0,0,0,0,3,0,2,0,0,3,0,4,0,0,2,0,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured Holophaga sp.; D_4__uncultured Holophaga sp.; D_5__uncultured Holophaga sp.; D_6__uncultured Holophaga sp."
"4de209cbc441492eb501f80636bebc7f",0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae; D_5__Sulfuritalea"
"a7cec0eba1f8ce5a60c8f2b3bd732c74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__Phaeodactylibacter"
"6662565f6038fb459682682fceff2f54",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__RCP2-54; D_4__uncultured prokaryote; D_5__uncultured prokaryote; D_6__uncultured prokaryote"
"2a68b388b605b0e2b9b544062b9b1c2b",4,2,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,5,0,9,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9"
"6f26601fd928b38a6115084040f2e458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; D_6__uncultured bacterium"
"21eed4074208525f98bab9b54a3d9638",6,28,0,9,5,0,10,5,5,0,0,1,0,0,0,0,0,29,0,0,1,24,0,0,14,39,0,0,3,11,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured"
"68cd7dcb65be17d1cd5208352d666e2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Methylophilaceae; D_5__uncultured"
"b652d901cd7918ff9a4cbc94b4234645",0,0,0,0,5,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Methylophilaceae; D_5__Methylotenera"
"f6f5ce7be41a8750ecd1c91bbbab0b0f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Aeromonadales; D_4__Aeromonadaceae; D_5__Aeromonas"
"be444f2b6315fffcaba0187ef76d8dbe",0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,7,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured"
"5115358911175e9bd8c80f38cbac6410",3,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"11656a21d454cf0e8d815d00e1827132",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium"
"ccbcd7636d25735a69d46b26c4e64292",2,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0,6,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__BD72BR169; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"fb5acf4cee7b2c5f9a8bdee5545a2870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,8,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured"
"b0585d82a1cc3bd493b32e5146279dbc",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,4,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales"
"3531959f32cad6325cf6e479f4191d23",0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Phaselicystidaceae; D_5__Phaselicystis"
"2cea2236a8c35e4621e8f4fbf441ef4e",0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,4,0,0,0,2,0,"D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Kuenenbacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"06da9da7cacf091b24c7ffc5a9e29edf",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__TRA3-20; D_5__uncultured gamma proteobacterium; D_6__uncultured gamma proteobacterium"
"e9190bb9e121f64205a27f740661d462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio"
"ab89c4189ed739d7e0d92efec3e9d105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade; D_6__Actinobacteria bacterium IMCC26103"
"5321f67cf9229ec609d896cfe1294ce9",0,14,0,0,0,0,15,3,5,0,0,0,0,0,0,0,2,32,0,0,5,0,0,0,2,30,0,3,2,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__Nitrosomonas; D_6__Nitrosomonas sp. JL21"
"a7a15ef64cb322afd2166eddfb2a4fb2",2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Negativicutes; D_3__Selenomonadales; D_4__Acidaminococcaceae; D_5__uncultured"
"f2035b0f37fffdd10098a36eee056c06",1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,4,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"d530d87659b74a9c62589a9d6b1bdf28",2,8,24,0,2,0,4,2,0,35,0,28,0,0,6,0,0,11,0,7,10,0,0,3,6,6,0,2,6,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured"
"db92f102f19cd914c53cb1ea55aeba73",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade"
"9631ccbd344e4b694098f5f5446d4d19",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Verrucomicrobiaceae; D_5__uncultured; Ambiguous_taxa"
"f908a56f8d5738feae57d6c0ed05e27d",0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured"
"ffde9429c6cf8fcec1a95b18ff2480b0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methylomonas"
"c09b62e4ffa0b5146cbda4ce4d4e5874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prevotellaceae; D_5__Prevotella 7; D_6__uncultured Bacteroidetes bacterium"
"344839df5719a60c2cfa14bea3380b22",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae"
"e26e2ca6ea2f110e95120f363dbfe9eb",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6"
"347078c6e750626aad8deb01d728c446",0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Holosporales; D_4__Holosporaceae; D_5__uncultured"
"8e09c2cb1f8c0861faec4a529fddf863",0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Cryptosporangiaceae; D_5__Fodinicola; D_6__uncultured bacterium"
"ffc0db9b5bc13c32fd952506c969ee74",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Gallionellaceae; D_5__Gallionella"
"62336ae221133cbae92303fd63a70163",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Negativicutes; D_3__Selenomonadales; D_4__Veillonellaceae; D_5__Schwartzia; D_6__uncultured bacterium"
"9f410aa83641752d6bfdcab9f3ccb261",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured"
"2dbdf49afb8aef27ac2d255c09be49f8",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Paludibacteraceae; D_5__Paludibacter; Ambiguous_taxa"
"ef449bd0a18d4343d1383bd0f8fd458e",0,15,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,16,0,0,5,0,2,0,0,18,0,0,0,27,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Pedomicrobium"
"b7bfdf043fddd789b46781fb618c9fd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrososphaerales; D_4__Nitrososphaeraceae; Ambiguous_taxa; D_6__uncultured archaeon"
"f69beaddbd80fefcba98fd8b1cdd2106",0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,4,0,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae"
"d95b164ad367960175bc188e4f2a5be5",2,0,0,0,2,8,0,0,0,0,0,0,0,10,1,0,0,0,12,0,0,3,0,0,0,0,3,0,0,6,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae"
"fec64c01280795b44183026573954a3f",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured"
"deb34829f07e1a569082d9c29c63b93c",5,0,9,0,0,0,0,0,0,22,0,19,0,0,0,0,0,0,0,12,0,0,1,9,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methylomonas"
"1f60d91aef4ae25be242638e59131c68",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Methylomirabilales; D_4__Methylomirabilaceae; D_5__Candidatus Methylomirabilis"
"c986acc0d3f1eb07f764ef57e55026f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfovibrionales; D_4__Desulfovibrionaceae; D_5__Desulfovibrio; D_6__Desulfovibrio sp. zt10e"
"7fafd7a50e2eedd6f7107b880352421e",0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae; D_5__Roseomonas; D_6__metagenome"
"058229b239a56d32276ddd8b96e19b82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Caulobacter"
"cb523d8a0811844a184b7fa85715bef7",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Sulfuricellaceae; D_5__Sulfuricella"
"09faa2ab2b1ba6eee021cd4f90ccfabf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Dysgonomonadaceae; D_5__Dysgonomonas"
"e24990f02ec6271ed4fa296bc7810e48",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cardiobacteriales; D_4__Wohlfahrtiimonadaceae; D_5__Ignatzschineria"
"79195cf6eef6cfadc59d415311ea9b88",0,80,0,3,2,0,112,5,5,0,0,0,0,0,0,0,0,125,0,0,6,0,2,0,10,173,0,15,0,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methyloglobulus; D_6__uncultured bacterium"
"35dcd1d81b0f1888203584feeaa76352",0,0,0,0,6,0,0,5,0,3,0,0,0,0,5,0,4,0,0,0,1,0,9,0,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__Syntrophus"
"928df1b39802869445e49436111c37d9",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Neisseriaceae; D_5__uncultured; D_6__uncultured beta proteobacterium"
"d447f9aa9654dff8fd612b8e60f96949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured; D_6__uncultured soil bacterium"
"e0375fa8785a3bd24425c7678b4ecebf",0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1"
"8649d21f6fcf66d518b2f386bda17baf",3,8,5,2,4,0,5,0,9,5,0,13,0,0,0,0,0,12,0,4,3,0,3,2,6,16,0,4,6,10,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir2 lineage"
"f166c93b6c4c2578a3c4179cfd88e597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales"
"e664bac350ab955c57ca066e527de3b4",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Aquaspirillaceae; D_5__Microvirgula; Ambiguous_taxa"
"1e02fc4546a56df87b53b894b166c5a1",23,0,0,3,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,2,8,137,0,0,0,5,41,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__RBG-16-49-21"
"dac1804a36667f571c7c3604766000b0",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Leptolyngbyales; D_4__Leptolyngbyaceae; D_5__Chamaesiphon PCC-7430"
